transaction_id,account_id,product_id,transaction_type,amount,price,quantity,transaction_date,fee,status
TXN68694211,ACCT1009665,PROD1028,redemption,37056.45,9.8929,3745.76,2026-05-07 12:25:00,50.99,pending
TXN90795843,ACCT3726567,PROD1019,purchase,23939.95,1.914,12507.81,2026-05-07 13:40:00,70.27,completed
TXN84241715,ACCT3138688,PROD1038,transfer_in,259689.45,7.9937,32486.76,2026-05-07 10:00:00,549.21,completed
TXN70396674,ACCT8890511,PROD1036,purchase,169822.4,1.8975,89497.97,2026-05-07 14:49:00,453.82,completed
TXN96094647,ACCT2226055,PROD1027,transfer_in,215238.06,1.0909,197303.2,2026-05-07 13:22:00,604.88,completed
TXN16723015,ACCT3965586,PROD1028,transfer_out,266536.66,6.3761,41802.46,2026-05-07 11:25:00,556.2,completed
TXN55522041,ACCT7717739,PROD1041,dividend,7852.34,2.2424,3501.76,2026-05-07 13:26:00,22.22,pending
TXN92601979,ACCT1200351,PROD1041,redemption,36672.65,5.2706,6957.96,2026-05-07 14:33:00,94.13,completed
TXN30066237,ACCT4187292,PROD1009,transfer_out,343843.23,2.6322,130629.6,2026-05-07 10:04:00,807.87,completed
TXN15517650,ACCT8477562,PROD1013,redemption,53461.26,1.5282,34983.16,2026-05-07 13:44:00,138.82,completed
TXN73542194,ACCT6614089,PROD1037,redemption,35486.91,8.4805,4184.53,2026-05-08 13:57:00,105.33,completed
TXN23379508,ACCT6191997,PROD1000,transfer_out,237903.11,8.0396,29591.41,2026-05-08 14:03:00,515.03,completed
TXN71561993,ACCT5181319,PROD1042,purchase,174858.66,3.7559,46555.73,2026-05-08 11:04:00,461.34,completed
TXN58763861,ACCT8363740,PROD1034,purchase,125844.12,3.5983,34973.22,2026-05-08 13:04:00,300.18,completed
TXN17442930,ACCT5322131,PROD1029,purchase,194912.66,3.7409,52103.15,2026-05-08 15:22:00,535.09,completed
TXN51894512,ACCT2714254,PROD1036,transfer_out,451014.65,8.3793,53824.86,2026-05-08 15:29:00,925.42,completed
TXN76167249,ACCT1876598,PROD1029,purchase,116507.08,2.5501,45687.26,2026-05-08 15:22:00,124.64,completed
TXN95232883,ACCT5042547,PROD1010,transfer_out,424739.43,8.7361,48618.88,2026-05-08 15:00:00,539.06,pending
TXN38921245,ACCT6666034,PROD1009,transfer_in,275341.63,7.6192,36137.87,2026-05-08 15:08:00,763.8,completed
TXN80157034,ACCT9354875,PROD1009,transfer_in,15230.19,1.3143,11588.06,2026-05-08 13:11:00,28.36,failed
TXN16433576,ACCT7527549,PROD1042,redemption,99869.46,2.7033,36943.54,2026-05-08 11:53:00,184.77,completed
TXN14706797,ACCT7621135,PROD1038,transfer_in,432734.05,4.2997,100642.85,2026-05-08 15:19:00,1190.63,pending
TXN53549641,ACCT6746306,PROD1008,purchase,185246.55,8.2266,22518.0,2026-05-08 10:51:00,353.58,completed
TXN89101180,ACCT1908792,PROD1037,purchase,90264.92,6.4558,13981.99,2026-05-08 10:42:00,190.38,completed
TXN99694637,ACCT6332020,PROD1012,purchase,149593.76,2.9363,50946.35,2026-05-08 13:34:00,364.05,completed
TXN76680930,ACCT2562574,PROD1020,transfer_in,259226.57,3.5307,73420.73,2026-05-08 13:54:00,519.25,completed
TXN47701709,ACCT7028271,PROD1016,transfer_out,383658.92,7.731,49626.04,2026-05-08 10:27:00,457.92,completed
TXN22345822,ACCT9564401,PROD1037,purchase,73762.64,7.5313,9794.14,2026-05-08 10:39:00,79.36,completed
TXN26348678,ACCT2059459,PROD1036,purchase,178727.34,7.254,24638.45,2026-05-08 13:50:00,210.16,completed
TXN96893595,ACCT7118237,PROD1000,dividend,3393.59,6.5979,514.34,2026-05-08 15:58:00,9.97,completed
TXN16270249,ACCT7573128,PROD1029,transfer_out,253189.96,9.8534,25695.69,2026-05-08 13:08:00,753.54,completed
TXN16550339,ACCT1295416,PROD1028,transfer_in,77157.59,6.119,12609.51,2026-05-08 12:44:00,223.11,completed
TXN75249400,ACCT5666480,PROD1002,redemption,71759.36,8.6256,8319.35,2026-05-08 12:35:00,100.58,completed
TXN80286537,ACCT2059448,PROD1037,transfer_out,490613.34,4.461,109978.33,2026-05-08 10:00:00,1263.92,completed
TXN71770503,ACCT5307384,PROD1008,purchase,35036.78,5.6245,6229.31,2026-05-08 14:58:00,58.97,completed
TXN74491272,ACCT4655708,PROD1048,transfer_in,51561.13,7.4021,6965.74,2026-05-08 14:52:00,106.87,completed
TXN26547307,ACCT5400961,PROD1037,dividend,3872.14,9.9105,390.71,2026-05-08 12:23:00,3.97,completed
TXN13618620,ACCT1657371,PROD1029,purchase,192119.59,6.5036,29540.5,2026-05-08 14:17:00,365.3,completed
TXN34850630,ACCT4034981,PROD1001,transfer_out,29520.06,4.2369,6967.37,2026-05-08 12:53:00,35.36,completed
TXN85826942,ACCT6280441,PROD1000,purchase,50691.54,2.3805,21294.49,2026-05-08 14:52:00,77.69,completed
TXN55310169,ACCT6857602,PROD1048,transfer_in,303163.66,7.0476,43016.58,2026-05-08 14:06:00,376.27,completed
TXN15290163,ACCT5203672,PROD1046,transfer_in,223588.33,7.8967,28314.15,2026-05-08 15:28:00,352.41,completed
TXN43582074,ACCT5142305,PROD1034,purchase,6905.04,7.0719,976.41,2026-05-08 11:40:00,10.28,completed
TXN78373114,ACCT2246715,PROD1028,purchase,36615.87,9.3735,3906.32,2026-05-08 10:37:00,54.37,completed
TXN56392911,ACCT4196099,PROD1030,redemption,82687.77,7.0237,11772.68,2026-05-08 15:20:00,100.29,completed
TXN86487914,ACCT5003889,PROD1019,transfer_out,388183.63,3.4004,114158.23,2026-05-08 10:31:00,451.38,completed
TXN98028745,ACCT6313286,PROD1002,transfer_in,422889.27,3.2797,128941.45,2026-05-08 09:42:00,1260.28,completed
TXN68431411,ACCT1314995,PROD1000,redemption,95779.99,7.8442,12210.29,2026-05-08 13:04:00,170.79,completed
TXN33664890,ACCT9804846,PROD1041,purchase,103727.57,5.5876,18563.89,2026-05-08 11:11:00,288.58,completed
TXN71200289,ACCT6942946,PROD1048,redemption,87221.5,1.0087,86469.22,2026-05-08 15:02:00,139.37,completed
TXN45710941,ACCT8072652,PROD1030,dividend,4699.13,8.1994,573.11,2026-05-09 14:34:00,10.26,completed
TXN83334967,ACCT2399944,PROD1045,transfer_in,298095.64,8.8855,33548.55,2026-05-09 14:12:00,637.55,completed
TXN47659512,ACCT5097361,PROD1008,purchase,154697.17,7.1268,21706.4,2026-05-09 11:11:00,371.79,completed
TXN15488967,ACCT4510538,PROD1045,transfer_out,160724.84,9.3976,17102.75,2026-05-09 10:12:00,313.11,completed
TXN62076545,ACCT1895783,PROD1038,redemption,39738.57,7.3875,5379.16,2026-05-09 09:32:00,73.34,completed
TXN10072815,ACCT5779999,PROD1019,purchase,154607.32,7.1444,21640.35,2026-05-09 10:55:00,326.49,completed
TXN21591836,ACCT3417748,PROD1041,dividend,7519.34,3.4365,2188.08,2026-05-09 11:16:00,7.91,completed
TXN24459778,ACCT2399944,PROD1002,transfer_in,54362.83,1.4089,38585.3,2026-05-09 10:05:00,106.03,pending
TXN42443649,ACCT1030165,PROD1020,dividend,4901.02,8.8719,552.42,2026-05-09 14:19:00,9.31,completed
TXN79762640,ACCT7717739,PROD1012,redemption,78618.08,1.7285,45483.41,2026-05-09 14:22:00,89.54,completed
TXN19177571,ACCT6192482,PROD1046,redemption,19482.24,9.9172,1964.49,2026-05-09 12:22:00,27.04,completed
TXN53401744,ACCT2470766,PROD1022,purchase,106707.45,4.1067,25983.75,2026-05-09 15:04:00,249.69,completed
TXN89633379,ACCT6658366,PROD1029,redemption,82577.24,1.6808,49129.72,2026-05-09 12:54:00,209.88,completed
TXN44336852,ACCT1475876,PROD1022,purchase,127441.98,5.0356,25308.2,2026-05-09 13:21:00,373.47,completed
TXN81474009,ACCT6268230,PROD1041,redemption,46717.43,5.0383,9272.46,2026-05-09 12:29:00,79.04,completed
TXN12645696,ACCT4991862,PROD1009,dividend,2524.75,3.0781,820.23,2026-05-09 13:54:00,6.36,completed
TXN12388619,ACCT2015565,PROD1027,purchase,109997.5,5.7963,18977.19,2026-05-09 10:40:00,227.93,completed
TXN49479636,ACCT8046710,PROD1010,purchase,19080.3,1.976,9656.02,2026-05-09 12:16:00,39.48,completed
TXN88537212,ACCT3260696,PROD1004,purchase,108379.05,6.7397,16080.69,2026-05-09 12:35:00,251.4,completed
TXN22210258,ACCT4491776,PROD1045,transfer_in,174109.64,7.4793,23278.87,2026-05-09 15:47:00,406.66,completed
TXN66913237,ACCT4577846,PROD1008,purchase,75900.24,5.0826,14933.35,2026-05-10 11:54:00,145.7,completed
TXN16556190,ACCT6539624,PROD1029,transfer_out,394416.56,6.3467,62145.14,2026-05-10 10:42:00,460.59,completed
TXN16318746,ACCT1010790,PROD1022,transfer_out,274135.32,9.1583,29932.99,2026-05-10 09:09:00,421.63,completed
TXN88175372,ACCT1528109,PROD1006,purchase,103648.21,2.3079,44910.18,2026-05-10 13:26:00,308.85,completed
TXN60147428,ACCT9121505,PROD1019,purchase,130835.57,6.2258,21015.06,2026-05-10 13:36:00,344.75,completed
TXN36093036,ACCT2553430,PROD1034,transfer_in,102430.74,7.4802,13693.58,2026-05-10 10:25:00,132.27,completed
TXN67189267,ACCT4688731,PROD1020,purchase,51980.43,1.0965,47405.77,2026-05-10 12:42:00,123.7,pending
TXN77475266,ACCT6450815,PROD1001,redemption,30165.94,4.1729,7229.01,2026-05-10 15:00:00,76.55,completed
TXN73863277,ACCT6852293,PROD1045,purchase,66361.17,2.9581,22433.71,2026-05-10 11:27:00,99.88,completed
TXN23770472,ACCT8700631,PROD1001,transfer_out,420732.13,4.904,85793.66,2026-05-10 14:46:00,586.58,completed
TXN68345692,ACCT9123981,PROD1034,redemption,53603.29,3.7603,14255.06,2026-05-10 14:01:00,81.32,completed
TXN59809900,ACCT8142931,PROD1038,purchase,75245.6,4.2945,17521.39,2026-05-10 15:05:00,83.1,completed
TXN35402035,ACCT6121618,PROD1037,purchase,57309.41,4.3004,13326.53,2026-05-10 12:24:00,102.34,completed
TXN14528867,ACCT3320525,PROD1016,redemption,31496.65,4.749,6632.27,2026-05-10 09:02:00,92.64,completed
TXN64394582,ACCT5793794,PROD1012,redemption,38453.51,8.0832,4757.21,2026-05-10 13:54:00,59.13,pending
TXN16194548,ACCT5823194,PROD1000,purchase,99023.27,5.8368,16965.34,2026-05-10 13:42:00,254.88,completed
TXN78015756,ACCT8477562,PROD1037,purchase,183486.08,4.788,38322.07,2026-05-10 12:19:00,391.21,completed
TXN15229329,ACCT2317417,PROD1034,transfer_out,145293.81,9.601,15133.2,2026-05-10 10:43:00,368.53,completed
TXN22134768,ACCT2450556,PROD1019,redemption,60324.61,2.4837,24288.2,2026-05-10 14:39:00,179.63,failed
TXN22661803,ACCT6982627,PROD1001,transfer_in,436458.14,2.3134,188665.23,2026-05-10 13:09:00,1222.12,completed
TXN89816713,ACCT4267090,PROD1045,dividend,2469.66,5.3513,461.51,2026-05-11 12:46:00,3.55,completed
TXN25762978,ACCT4668665,PROD1002,purchase,43168.96,7.3652,5861.21,2026-05-11 09:36:00,48.29,completed
TXN23596141,ACCT9072316,PROD1034,purchase,164210.5,4.8621,33773.58,2026-05-11 10:54:00,423.82,pending
TXN37140524,ACCT1508951,PROD1049,purchase,99631.69,8.4278,11821.79,2026-05-11 09:31:00,223.05,completed
TXN81699952,ACCT5655199,PROD1023,transfer_in,284171.47,5.5719,51000.82,2026-05-11 09:00:00,543.3,completed
TXN39452450,ACCT6514266,PROD1022,dividend,2534.93,3.1419,806.81,2026-05-11 11:37:00,4.85,failed
TXN62271622,ACCT7226004,PROD1004,purchase,10936.23,8.948,1222.2,2026-05-11 15:35:00,17.57,completed
TXN93284612,ACCT9827023,PROD1002,redemption,98644.42,6.5583,15041.16,2026-05-11 12:38:00,200.02,completed
TXN82915911,ACCT9723110,PROD1002,redemption,89407.23,4.3531,20538.75,2026-05-11 15:55:00,201.11,completed
TXN37093790,ACCT8072652,PROD1009,transfer_out,407729.07,8.1276,50165.99,2026-05-11 15:22:00,930.29,completed
TXN68846013,ACCT1347971,PROD1004,purchase,104098.64,2.7968,37220.62,2026-05-11 15:32:00,141.53,completed
TXN96087245,ACCT5612969,PROD1012,dividend,2122.79,2.3124,918.0,2026-05-11 10:50:00,4.96,completed
TXN13580678,ACCT2465896,PROD1028,transfer_out,300590.89,7.1304,42156.25,2026-05-11 09:47:00,773.6,completed
TXN69736584,ACCT5828535,PROD1022,purchase,86340.25,7.5886,11377.63,2026-05-11 10:49:00,181.01,completed
TXN90931815,ACCT1347971,PROD1029,purchase,196625.04,2.7651,71109.56,2026-05-11 10:24:00,324.31,completed
TXN14901931,ACCT2863104,PROD1029,purchase,113440.3,4.9658,22844.32,2026-05-11 13:45:00,148.62,completed
TXN62032554,ACCT1880267,PROD1027,purchase,129023.74,3.8877,33187.68,2026-05-11 15:13:00,258.72,completed
TXN19610791,ACCT5671695,PROD1017,transfer_out,347484.1,7.7246,44984.09,2026-05-11 12:46:00,358.76,completed
TXN85178572,ACCT6008116,PROD1032,transfer_in,163463.68,9.4129,17365.92,2026-05-11 10:13:00,397.37,pending
TXN29007768,ACCT7412009,PROD1009,purchase,65305.98,8.7885,7430.84,2026-05-11 12:43:00,108.3,pending
TXN84117677,ACCT4322559,PROD1015,transfer_in,212732.24,4.32,49243.57,2026-05-11 11:48:00,582.31,completed
TXN16282075,ACCT1310324,PROD1012,redemption,41549.67,6.2737,6622.83,2026-05-11 09:13:00,111.04,completed
TXN95759261,ACCT8256105,PROD1012,purchase,53449.61,2.0577,25975.41,2026-05-11 15:36:00,74.87,completed
TXN83649394,ACCT9889324,PROD1036,transfer_out,281693.25,5.1809,54371.49,2026-05-11 10:45:00,434.96,completed
TXN53815596,ACCT7275911,PROD1040,transfer_in,232423.9,9.6853,23997.59,2026-05-11 15:01:00,361.73,completed
TXN55157195,ACCT1158651,PROD1008,purchase,13333.18,4.198,3176.08,2026-05-11 11:43:00,29.88,completed
TXN49087990,ACCT2685930,PROD1048,redemption,48498.9,8.1447,5954.66,2026-05-11 13:30:00,71.67,completed
TXN65686441,ACCT6269136,PROD1002,redemption,9154.88,2.9583,3094.64,2026-05-11 15:21:00,10.91,completed
TXN45261209,ACCT4459827,PROD1015,redemption,78575.78,8.1099,9688.87,2026-05-11 09:58:00,209.26,pending
TXN46990738,ACCT6871699,PROD1032,redemption,3945.22,4.0445,975.45,2026-05-11 11:34:00,4.65,completed
TXN58673830,ACCT2156809,PROD1028,purchase,86207.89,2.8381,30375.21,2026-05-11 15:41:00,250.57,completed
TXN48344831,ACCT7824843,PROD1037,purchase,168810.95,4.2428,39787.63,2026-05-11 13:27:00,477.21,completed
TXN71209254,ACCT8360411,PROD1029,purchase,23333.13,9.6266,2423.82,2026-05-11 15:32:00,32.72,completed
TXN35708041,ACCT6371295,PROD1045,redemption,77108.82,6.8659,11230.69,2026-05-11 14:05:00,140.29,completed
TXN85680337,ACCT1539873,PROD1006,transfer_in,25988.36,8.2849,3136.83,2026-05-11 15:22:00,68.5,completed
TXN12543018,ACCT1880267,PROD1032,purchase,102635.88,6.4185,15990.63,2026-05-11 11:47:00,108.23,completed
TXN41826398,ACCT2918855,PROD1041,transfer_out,130300.89,6.1929,21040.37,2026-05-11 13:04:00,165.68,completed
TXN37977873,ACCT1191532,PROD1040,transfer_in,133350.38,7.4424,17917.66,2026-05-11 09:58:00,364.31,completed
TXN37702814,ACCT2399944,PROD1020,purchase,107201.75,3.053,35113.58,2026-05-11 11:57:00,289.7,completed
TXN86319682,ACCT2327432,PROD1046,purchase,95430.7,1.6165,59035.39,2026-05-11 15:08:00,182.63,completed
TXN16078078,ACCT4196099,PROD1008,redemption,5460.94,2.8933,1887.44,2026-05-12 14:40:00,13.95,completed
TXN69327576,ACCT7063189,PROD1015,transfer_in,112110.95,3.1325,35789.61,2026-05-12 14:57:00,301.9,completed
TXN52733723,ACCT4054745,PROD1010,redemption,4237.88,3.0982,1367.85,2026-05-12 15:28:00,12.44,completed
TXN37183108,ACCT7974190,PROD1049,purchase,28624.45,6.2617,4571.35,2026-05-12 14:33:00,33.09,completed
TXN78389712,ACCT8734036,PROD1000,redemption,90919.81,2.1875,41563.34,2026-05-12 10:47:00,234.42,completed
TXN73811799,ACCT6666034,PROD1048,redemption,99474.48,2.5269,39366.21,2026-05-12 12:01:00,245.12,completed
TXN20961776,ACCT5661173,PROD1041,transfer_in,159967.23,1.55,103204.66,2026-05-12 15:23:00,319.41,completed
TXN21123117,ACCT6631715,PROD1046,purchase,61773.06,8.3278,7417.69,2026-05-12 11:15:00,132.12,completed
TXN13468735,ACCT5178724,PROD1032,purchase,120604.86,1.9754,61053.39,2026-05-12 11:15:00,147.65,completed
TXN78436906,ACCT4168237,PROD1009,transfer_in,463134.31,3.3881,136694.4,2026-05-12 09:47:00,939.33,completed
TXN68728930,ACCT1617444,PROD1049,purchase,109625.78,2.0914,52417.41,2026-05-12 15:34:00,262.52,completed
TXN69004048,ACCT9948694,PROD1013,purchase,129070.8,3.2343,39906.87,2026-05-12 10:27:00,227.72,completed
TXN73393164,ACCT2596735,PROD1012,transfer_out,122209.67,1.9314,63275.17,2026-05-12 11:57:00,139.97,pending
TXN35142120,ACCT5179175,PROD1009,purchase,199920.87,4.2314,47246.98,2026-05-12 09:20:00,280.22,completed
TXN75445076,ACCT1905070,PROD1000,redemption,20713.96,8.5597,2419.94,2026-05-12 13:10:00,55.23,completed
TXN97589417,ACCT4275975,PROD1013,redemption,77679.29,3.0327,25613.91,2026-05-12 13:46:00,99.14,pending
TXN64700642,ACCT2891967,PROD1042,transfer_out,229054.01,3.6126,63404.2,2026-05-12 11:08:00,478.27,completed
TXN29296851,ACCT7519513,PROD1001,transfer_in,207941.31,4.4091,47161.85,2026-05-12 15:14:00,612.56,completed
TXN25062602,ACCT1295416,PROD1048,redemption,46035.18,8.1497,5648.7,2026-05-12 15:45:00,134.3,completed
TXN54391944,ACCT7846875,PROD1041,transfer_out,54051.45,9.294,5815.74,2026-05-12 09:01:00,156.12,completed
TXN83500834,ACCT8673890,PROD1027,dividend,6406.0,2.5187,2543.38,2026-05-12 10:48:00,11.76,completed
TXN67015309,ACCT6153234,PROD1027,redemption,79623.26,9.876,8062.3,2026-05-12 15:02:00,178.36,completed
TXN98466895,ACCT6819826,PROD1038,transfer_in,47474.88,7.3302,6476.61,2026-05-12 13:47:00,100.03,pending
TXN45315320,ACCT4983052,PROD1036,redemption,34588.03,5.5661,6214.05,2026-05-12 15:35:00,64.17,completed
TXN44493642,ACCT5515805,PROD1038,dividend,9106.77,6.3442,1435.45,2026-05-12 09:19:00,11.19,completed
TXN21452070,ACCT5861723,PROD1030,redemption,19279.32,5.5913,3448.09,2026-05-12 13:28:00,42.51,completed
TXN43699545,ACCT8748197,PROD1027,purchase,155478.09,9.9742,15588.03,2026-05-12 12:15:00,457.06,completed
TXN12310599,ACCT3222334,PROD1037,purchase,84349.12,5.6618,14897.93,2026-05-12 15:30:00,141.08,completed
TXN89709704,ACCT7031772,PROD1010,redemption,82384.39,4.4074,18692.29,2026-05-12 15:00:00,208.54,completed
TXN55548851,ACCT2478309,PROD1012,purchase,55911.4,8.0051,6984.47,2026-05-12 15:19:00,119.62,completed
TXN56184796,ACCT5539590,PROD1046,redemption,41047.96,6.4397,6374.2,2026-05-12 10:36:00,51.43,completed
TXN77784468,ACCT7519513,PROD1042,transfer_in,119658.88,2.1527,55585.49,2026-05-12 11:12:00,137.63,completed
TXN97524785,ACCT7099407,PROD1001,transfer_in,396466.04,2.8704,138122.23,2026-05-12 10:13:00,1099.37,completed
TXN63957318,ACCT7116447,PROD1022,dividend,4601.66,2.6942,1707.99,2026-05-12 15:06:00,13.04,completed
TXN72037602,ACCT4756397,PROD1028,purchase,179700.5,9.7035,18519.14,2026-05-12 12:33:00,292.44,completed
TXN31965115,ACCT6022788,PROD1020,transfer_out,251907.18,7.9168,31819.32,2026-05-12 09:44:00,657.26,completed
TXN38993137,ACCT6920022,PROD1001,purchase,137370.06,2.0786,66087.78,2026-05-12 14:23:00,282.67,completed
TXN11726446,ACCT2685930,PROD1008,purchase,11773.22,2.0729,5679.59,2026-05-12 12:12:00,13.49,completed
TXN63751323,ACCT2059448,PROD1010,purchase,194492.42,1.3971,139211.52,2026-05-12 12:04:00,229.42,completed
TXN25096207,ACCT7126899,PROD1037,redemption,59889.73,2.1796,27477.39,2026-05-12 14:40:00,75.13,completed
TXN60863558,ACCT9029604,PROD1046,purchase,122191.98,7.9728,15326.11,2026-05-13 11:24:00,209.8,completed
TXN88403718,ACCT5084545,PROD1027,transfer_out,354995.79,7.5543,46992.55,2026-05-13 09:57:00,735.73,completed
TXN27266612,ACCT3537815,PROD1008,purchase,82132.22,7.37,11144.13,2026-05-13 11:49:00,218.35,completed
TXN45179223,ACCT6646374,PROD1010,purchase,162095.45,5.4025,30003.79,2026-05-13 11:12:00,241.26,completed
TXN58880195,ACCT1554127,PROD1028,redemption,15105.52,7.5253,2007.3,2026-05-13 12:15:00,35.85,completed
TXN78637857,ACCT1845649,PROD1042,transfer_in,179309.2,1.7599,101886.02,2026-05-13 13:23:00,402.65,completed
TXN10713665,ACCT1009665,PROD1017,purchase,145083.95,6.11,23745.33,2026-05-13 13:31:00,351.5,completed
TXN42781867,ACCT1397755,PROD1022,purchase,40472.25,7.9768,5073.75,2026-05-13 09:43:00,57.86,completed
TXN60523709,ACCT8287381,PROD1016,transfer_out,317920.5,7.5383,42174.03,2026-05-13 09:52:00,606.11,completed
TXN72095326,ACCT6646374,PROD1036,redemption,91244.42,3.0001,30413.79,2026-05-13 11:32:00,120.07,completed
TXN66500672,ACCT7538194,PROD1000,transfer_in,272568.52,3.3164,82188.07,2026-05-13 14:50:00,336.4,completed
TXN32419667,ACCT5437326,PROD1004,redemption,45082.83,9.849,4577.4,2026-05-13 10:52:00,45.38,completed
TXN58874477,ACCT9277119,PROD1010,purchase,159810.35,8.1681,19565.18,2026-05-13 15:19:00,381.39,completed
TXN71750346,ACCT8477562,PROD1008,transfer_in,94886.67,1.9993,47459.95,2026-05-13 11:40:00,234.75,completed
TXN44137951,ACCT5515805,PROD1030,redemption,27434.8,2.6694,10277.52,2026-05-13 10:12:00,80.38,completed
TXN74720523,ACCT2654240,PROD1023,dividend,8230.67,9.1439,900.13,2026-05-13 13:36:00,15.71,pending
TXN19554049,ACCT1997092,PROD1004,transfer_out,295541.39,7.288,40551.78,2026-05-13 15:40:00,328.49,pending
TXN38797819,ACCT2385065,PROD1045,purchase,128189.26,8.4906,15097.79,2026-05-13 11:08:00,154.19,completed
TXN81369562,ACCT9644249,PROD1015,transfer_in,65879.47,4.1003,16066.99,2026-05-13 12:20:00,143.11,completed
TXN75613296,ACCT8256105,PROD1037,redemption,97350.76,7.7504,12560.74,2026-05-13 15:34:00,127.8,completed
TXN99766528,ACCT5727769,PROD1034,redemption,22521.93,4.2192,5337.96,2026-05-13 14:12:00,29.12,completed
TXN23192477,ACCT3458180,PROD1002,redemption,81222.45,8.9835,9041.29,2026-05-13 11:20:00,242.39,completed
TXN83300974,ACCT5856106,PROD1038,transfer_in,328909.36,8.2353,39938.97,2026-05-13 09:30:00,865.59,failed
TXN90192978,ACCT9392230,PROD1038,redemption,91481.86,8.2041,11150.75,2026-05-13 12:51:00,265.73,completed
TXN89726940,ACCT1908792,PROD1029,purchase,144986.33,1.563,92761.57,2026-05-13 14:00:00,399.27,completed
TXN82404129,ACCT8905503,PROD1027,purchase,167805.31,6.2037,27049.23,2026-05-13 14:47:00,354.99,completed
TXN49178578,ACCT9289547,PROD1029,purchase,186120.41,5.191,35854.44,2026-05-13 12:49:00,433.89,completed
TXN26080368,ACCT6913832,PROD1010,redemption,96460.79,8.2868,11640.29,2026-05-13 12:35:00,261.9,pending
TXN77326447,ACCT8918654,PROD1032,purchase,188011.28,9.1688,20505.55,2026-05-13 15:57:00,449.75,completed
TXN17790598,ACCT8737354,PROD1009,transfer_in,303573.47,2.7279,111284.68,2026-05-13 13:33:00,469.99,completed
